thalos_id,fdc_id,name,fndds_code,dataset
100403,2341189,Cheese dip with chili pepper,14620150,FNDDS
100404,2341190,Cheese dip,14620200,FNDDS
100405,2341191,Topping from cheese pizza,14620300,FNDDS
100406,2341192,Topping from vegetable pizza,14620310,FNDDS
100407,2341193,Topping from meat pizza,14620320,FNDDS
100408,2341194,Topping from meat and vegetable pizza,14620330,FNDDS
100409,2341195,Cheese fondue,14630100,FNDDS
100410,2341196,Cheese souffle,14630200,FNDDS
100411,2341197,Welsh rarebit,14630300,FNDDS
100412,2341198,"Cheese sandwich, NFS",14640000,FNDDS
100413,2341199,"Cheese sandwich, American cheese, on white bread",14640002,FNDDS
100414,2341200,"Cheese sandwich, American cheese, on wheat bread",14640004,FNDDS
100415,2341201,"Cheese sandwich, cheddar cheese, on white bread",14640008,FNDDS
100416,2341202,"Cheese sandwich, cheddar cheese, on wheat bread",14640010,FNDDS
100417,2341203,"Cheese sandwich, reduced fat cheese, on white bread",14640014,FNDDS
100418,2341204,"Cheese sandwich, reduced fat cheese, on wheat bread",14640016,FNDDS
100419,2341205,"Grilled cheese sandwich, NFS",14640100,FNDDS
100420,2341206,"Grilled cheese sandwich, American cheese, on white bread",14640105,FNDDS
100421,2341207,"Grilled cheese sandwich, American cheese, on wheat bread",14640110,FNDDS
100422,2341208,"Grilled cheese sandwich, cheddar cheese, on white bread",14640125,FNDDS
100423,2341209,"Grilled cheese sandwich, cheddar cheese, on wheat bread",14640130,FNDDS
100424,2341210,"Grilled cheese sandwich, reduced fat cheese, on white bread",14640155,FNDDS
100425,2341211,"Grilled cheese sandwich, reduced fat cheese, on wheat bread",14640160,FNDDS
100426,2341212,Cheese sauce,14650100,FNDDS
100427,2341213,Alfredo sauce,14650160,FNDDS
100428,2341214,Alfredo sauce with added vegetables,14650165,FNDDS
100429,2341215,Alfredo sauce with meat,14650170,FNDDS
100430,2341216,Alfredo sauce with meat and added vegetables,14650175,FNDDS
100431,2341217,Alfredo sauce with poultry,14650180,FNDDS
100432,2341218,Alfredo sauce with poultry and added vegetables,14650185,FNDDS
100433,2341219,Alfredo sauce with seafood,14650190,FNDDS
100434,2341220,Alfredo sauce with seafood and added vegetables,14650195,FNDDS
100435,2341221,"Mozzarella sticks, breaded, baked, or fried",14660200,FNDDS
100436,2341222,"Mozzarella cheese, tomato, and basil, with oil and vinegar dressing",14670000,FNDDS
100437,2341224,"Meat, NFS",20000000,FNDDS
100438,2341225,"Meat, ground, NFS",20000200,FNDDS
100439,2341226,"Baby Toddler meat, NFS",20000300,FNDDS
100440,2341227,"Beef, NFS",21000100,FNDDS
100441,2341228,"Steak, NS as to type of meat, NS as to fat eaten",21001000,FNDDS
100442,2341229,"Beef, steak, NFS",21101000,FNDDS
100443,2341230,"Beef, steak, chuck",21101140,FNDDS
100444,2341231,"Beef, steak, cube",21101150,FNDDS
100445,2341232,"Beef, steak, flank",21101160,FNDDS
100446,2341233,"Beef, steak, ribeye, NS as to fat eaten",21101170,FNDDS
100447,2341234,"Beef, steak, ribeye, lean and fat eaten",21101180,FNDDS
100448,2341235,"Beef, steak, ribeye, lean only eaten",21101190,FNDDS
100449,2341236,"Beef, steak, round",21102140,FNDDS
100450,2341237,"Beef, steak, sirloin, NS as to fat eaten",21102150,FNDDS
100451,2341238,"Beef, steak, sirloin, lean and fat eaten",21102160,FNDDS
100452,2341239,"Beef, steak, sirloin, lean only eaten",21102170,FNDDS
100453,2341240,"Beef, steak, strip, NS as to fat eaten",21102180,FNDDS
100454,2341241,"Beef, steak, strip, lean and fat eaten",21102190,FNDDS
100455,2341242,"Beef, steak, strip, lean only eaten",21103140,FNDDS
100456,2341243,"Beef, steak, T-bone, NS as to fat eaten",21103150,FNDDS
100457,2341244,"Beef, steak, T-bone,  lean and fat eaten",21103160,FNDDS
100458,2341245,"Beef, steak, T-bone, lean only eaten",21103170,FNDDS
100459,2341246,"Beef, steak, tenderloin",21103180,FNDDS
100460,2341247,"Beef, steak, country fried",21104110,FNDDS
100461,2341248,"Beef, oxtails",21301000,FNDDS
100462,2341249,"Beef, neck bones",21302000,FNDDS
100463,2341250,"Beef, shortribs",21304200,FNDDS
100464,2341251,"Beef, cow head",21305000,FNDDS
100465,2341252,"Beef, roast",21401000,FNDDS
100466,2341253,"Beef, pot roast",21407000,FNDDS
100467,2341254,"Beef, stew meat",21410000,FNDDS
100468,2341255,"Beef, corned",21416000,FNDDS
100469,2341256,"Beef, brisket",21417100,FNDDS
100470,2341257,"Beef, sandwich steak",21420100,FNDDS
100471,2341258,"Beef, ground, raw",21500000,FNDDS
100472,2341259,"Beef, ground",21500100,FNDDS
100473,2341260,"Beef, ground, patty",21500310,FNDDS
100474,2341261,"Beef, bacon, cooked",21601000,FNDDS
100475,2341262,"Beef, bacon, reduced sodium, cooked",21601010,FNDDS
100476,2341263,"Beef, dried, chipped, uncooked",21602000,FNDDS
100477,2341264,"Beef, dried, chipped, cooked in fat",21602010,FNDDS
100478,2341265,Beef jerky,21602100,FNDDS
100479,2341266,Baby Toddler beef,21701010,FNDDS
100480,2341267,"Pork, NFS",22000100,FNDDS
100481,2341268,"Pork, ground",22002000,FNDDS
100482,2341269,"Pork, carnitas",22002050,FNDDS
100483,2341270,Pork jerky,22002800,FNDDS
100484,2341271,"Pork, chop, NS as to fat eaten",22101000,FNDDS
100485,2341272,"Pork, chop, lean and fat eaten",22101010,FNDDS
100486,2341273,"Pork, chop, lean only eaten",22101020,FNDDS
100487,2341274,"Pork, chop, coated, NS as to fat eaten",22101300,FNDDS
100488,2341275,"Pork, chop, coated, lean and fat eaten",22101310,FNDDS
100489,2341276,"Pork, chop, coated, lean only eaten",22101320,FNDDS
100490,2341277,"Pork, chop, stuffed",22101330,FNDDS
100491,2341278,"Pork, steak, NS as to fat eaten",22201100,FNDDS
100492,2341279,"Pork, steak, lean and fat eaten",22201110,FNDDS
100493,2341280,"Pork, steak, lean only eaten",22201120,FNDDS
100494,2341281,"Pork, steak, coated",22201400,FNDDS
100495,2341282,"Pork, tenderloin",22210300,FNDDS
100496,2341283,Ham,22311000,FNDDS
100497,2341284,"Ham, prosciutto",22311450,FNDDS
100498,2341285,"Ham, canned",22311500,FNDDS
100499,2341286,"Ham, ground",22321110,FNDDS
100500,2341287,"Pork, roast",22400100,FNDDS
100501,2341289,"Pork, roll",22431000,FNDDS
100502,2341290,"Canadian bacon, cooked",22501010,FNDDS
100503,2341291,"Bacon, NS as to type of meat, cooked",22600100,FNDDS
100504,2341292,"Bacon, NS as to type of meat, reduced sodium, cooked",22600110,FNDDS
100505,2341293,"Pork bacon, NS as to fresh, smoked or cured, cooked",22600200,FNDDS
100506,2341294,"Pork bacon, NS as to fresh, smoked or cured, reduced sodium, cooked",22600210,FNDDS
100507,2341295,"Pork bacon, smoked or cured, cooked",22601000,FNDDS
100508,2341296,"Bacon or side pork, fresh, cooked",22601040,FNDDS
100509,2341297,"Pork bacon, smoked or cured, reduced sodium, cooked",22602010,FNDDS
100510,2341298,"Fat back, cooked",22621100,FNDDS
100511,2341299,"Ribs, NFS",22700000,FNDDS
100512,2341300,"Pork, ribs",22701000,FNDDS
100513,2341301,"Pork, cracklings",22704010,FNDDS
100514,2341302,"Pork, ears",22705010,FNDDS
100515,2341303,"Pork, bones",22706010,FNDDS
100516,2341304,"Pork, pig's feet",22707010,FNDDS
100517,2341305,"Pork, pig's feet, pickled",22707020,FNDDS
100518,2341306,"Pork, ham hocks",22708010,FNDDS
100519,2341307,"Pork, belly",22708020,FNDDS
100520,2341308,Pork skin rinds,22709010,FNDDS
100521,2341309,Baby Toddler ham,22810010,FNDDS
100522,2341310,Baby Toddler meat stick,22820000,FNDDS
100523,2341311,"Lamb, NS as to cut",23000100,FNDDS
100524,2341312,"Lamb, chop",23101000,FNDDS
100525,2341313,"Lamb, ground",23132000,FNDDS
100526,2341314,Goat,23150100,FNDDS
100527,2341315,"Veal, chop",23201010,FNDDS
100528,2341316,"Veal, ground",23220010,FNDDS
100529,2341317,Mock chicken legs,23220020,FNDDS
100530,2341318,Rabbit,23310000,FNDDS
100531,2341319,"Venison, NFS",23321000,FNDDS
100532,2341320,"Venison, steak",23321200,FNDDS
100533,2341321,Venison/deer jerky,23321900,FNDDS
100534,2341322,Venison sausage,23322100,FNDDS
100535,2341323,Moose,23323100,FNDDS
100536,2341324,Bear,23323500,FNDDS
100537,2341325,Caribou,23324100,FNDDS
100538,2341326,Bison,23326100,FNDDS
100539,2341327,Groundhog,23331100,FNDDS
100540,2341328,Opossum,23332100,FNDDS
100541,2341329,Squirrel,23333100,FNDDS
100542,2341330,Beaver,23334100,FNDDS
100543,2341331,Raccoon,23335100,FNDDS
100544,2341332,Armadillo,23340100,FNDDS
100545,2341333,Wild pig,23345100,FNDDS
100546,2341334,Ostrich,23350100,FNDDS
100547,2341335,"Chicken, NS as to part and cooking method, NS as to skin eaten",24100000,FNDDS
100548,2341336,"Chicken, NS as to part and cooking method, skin eaten",24100010,FNDDS
100549,2341337,"Chicken, NS as to part and cooking method, skin not eaten",24100020,FNDDS
100550,2341338,"Chicken, NS as to part, baked, broiled, or roasted, NS as to skin eaten",24102000,FNDDS
100551,2341339,"Chicken, NS as to part, baked, broiled, or roasted, skin eaten",24102010,FNDDS
100552,2341340,"Chicken, NS as to part, baked, broiled, or roasted, skin not eaten",24102020,FNDDS
100553,2341341,"Chicken, NS as to part, rotisserie, NS as to skin eaten",24102050,FNDDS
100554,2341342,"Chicken, NS as to part, rotisserie, skin eaten",24102060,FNDDS
100555,2341343,"Chicken, NS as to part, rotisserie, skin not eaten",24102070,FNDDS
100556,2341344,"Chicken, NS as to part, stewed, NS as to skin eaten",24103000,FNDDS
100557,2341345,"Chicken, NS as to part, stewed, skin eaten",24103010,FNDDS
100558,2341346,"Chicken, NS as to part, stewed, skin not eaten",24103020,FNDDS
100559,2341347,"Chicken, NS as to part, grilled without sauce, NS as to skin eaten",24103050,FNDDS
100560,2341348,"Chicken, NS as to part, grilled without sauce, skin eaten",24103055,FNDDS
100561,2341349,"Chicken, NS as to part, grilled without sauce, skin not eaten",24103060,FNDDS
100562,2341350,"Chicken, NS as to part, grilled with sauce, NS as to skin eaten",24103070,FNDDS
100563,2341351,"Chicken, NS as to part, grilled with sauce, skin eaten",24103075,FNDDS
100564,2341352,"Chicken, NS as to part, grilled with sauce, skin not eaten",24103080,FNDDS
100565,2341353,"Chicken, NS as to part, sauteed, skin eaten",24104049,FNDDS
100566,2341354,"Chicken, NS as to part, sauteed, skin not eaten",24104051,FNDDS
100567,2341355,"Chicken, NS as to part, fried, coated, skin / coating eaten",24107070,FNDDS
100568,2341356,"Chicken, NS as to part, fried, coated, skin / coating not eaten",24107071,FNDDS
100569,2341357,"Chicken, NS as to part, baked, coated, skin / coating eaten",24107080,FNDDS
100570,2341358,"Chicken, NS as to part, baked, coated, skin / coating not eaten",24107081,FNDDS
100571,2341359,"Chicken breast, NS as to cooking method, skin eaten",24120110,FNDDS
100572,2341360,"Chicken breast, NS as to cooking method, skin not eaten",24120120,FNDDS
100573,2341361,"Chicken breast, baked, broiled, or roasted, skin eaten, from raw",24122130,FNDDS
100574,2341362,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw",24122131,FNDDS
100575,2341363,"Chicken breast, baked or broiled, skin eaten, from pre-cooked",24122140,FNDDS
100576,2341364,"Chicken breast, baked or broiled, skin not eaten, from pre-cooked",24122141,FNDDS
100577,2341365,"Chicken breast, baked or broiled, skin eaten, from fast food / restaurant",24122150,FNDDS
100578,2341366,"Chicken breast, baked or broiled, skin not eaten, from fast food / restaurant",24122151,FNDDS
100579,2341367,"Chicken breast, baked, broiled, or roasted with marinade, skin eaten, from raw",24122160,FNDDS
100580,2341368,"Chicken breast, baked, broiled, or roasted with marinade, skin not eaten, from raw",24122161,FNDDS
100581,2341369,"Chicken breast, rotisserie, skin eaten",24122170,FNDDS
100582,2341370,"Chicken breast, rotisserie, skin not eaten",24122171,FNDDS
100583,2341371,"Chicken breast, stewed, skin eaten",24123110,FNDDS
100584,2341372,"Chicken breast, stewed, skin not eaten",24123120,FNDDS
100585,2341373,"Chicken breast, grilled without sauce, skin eaten",24123300,FNDDS
100586,2341374,"Chicken breast, grilled without sauce, skin not eaten",24123301,FNDDS
100587,2341375,"Chicken breast, grilled with sauce, skin eaten",24123310,FNDDS
100588,2341376,"Chicken breast, grilled with sauce, skin not eaten",24123311,FNDDS
100589,2341377,"Chicken breast, sauteed, skin eaten",24124200,FNDDS
100590,2341378,"Chicken breast, sauteed, skin not eaten",24124201,FNDDS
100591,2341379,"Chicken breast, fried, coated, skin / coating eaten, from raw",24127200,FNDDS
100592,2341380,"Chicken breast, fried, coated, skin / coating not eaten, from raw",24127201,FNDDS
100593,2341381,"Chicken breast, fried, coated, prepared skinless, coating eaten, from raw",24127202,FNDDS
100594,2341382,"Chicken breast, fried, coated, skin / coating eaten, from pre-cooked",24127210,FNDDS
100595,2341383,"Chicken breast, fried, coated, skin / coating not eaten, from pre-cooked",24127211,FNDDS
100596,2341384,"Chicken breast, fried, coated, skin / coating eaten, from fast food / restaurant",24127220,FNDDS
100597,2341385,"Chicken breast, fried, coated, skin / coating not eaten, from fast food / restaurant",24127221,FNDDS
100598,2341386,"Chicken breast, baked, coated, skin / coating eaten",24127500,FNDDS
100599,2341387,"Chicken breast, baked, coated, skin / coating not eaten",24127501,FNDDS
100600,2341388,"Chicken leg, drumstick and thigh, NS as to cooking method, skin eaten",24130210,FNDDS
100601,2341389,"Chicken leg, drumstick and thigh, NS as to cooking method, skin not eaten",24130220,FNDDS
100602,2341390,"Chicken leg, drumstick and thigh, baked or broiled, skin eaten",24132230,FNDDS
100603,2341391,"Chicken leg, drumstick and thigh, baked or broiled, skin not eaten",24132231,FNDDS
100604,2341392,"Chicken leg, drumstick and thigh, rotisserie, skin eaten",24132240,FNDDS
100605,2341393,"Chicken leg, drumstick and thigh, rotisserie, skin not eaten",24132241,FNDDS
100606,2341394,"Chicken leg, drumstick and thigh, stewed, skin eaten",24133210,FNDDS
100607,2341395,"Chicken leg, drumstick and thigh, stewed, skin not eaten",24133220,FNDDS
100608,2341396,"Chicken leg, drumstick and thigh, grilled without sauce, skin eaten",24134100,FNDDS
100609,2341397,"Chicken leg, drumstick and thigh, grilled without sauce, skin not eaten",24134101,FNDDS
100610,2341398,"Chicken leg, drumstick and thigh, grilled with sauce, skin eaten",24134150,FNDDS
100611,2341399,"Chicken leg, drumstick and thigh, grilled with sauce, skin not eaten",24134151,FNDDS
100612,2341400,"Chicken leg, drumstick and thigh, sauteed, skin eaten",24134300,FNDDS
100613,2341401,"Chicken leg, drumstick and thigh, sauteed, skin not eaten",24134301,FNDDS
100614,2341402,"Chicken leg, drumstick and thigh, fried, coated, skin / coating eaten",24137300,FNDDS
100615,2341403,"Chicken leg, drumstick and thigh, fried, coated, skin / coating not eaten",24137301,FNDDS
100616,2341404,"Chicken leg, drumstick and thigh, baked, coated, skin / coating eaten",24137310,FNDDS
100617,2341405,"Chicken leg, drumstick and thigh, baked, coated, skin / coating not eaten",24137311,FNDDS
100618,2341406,"Chicken drumstick, NS as to cooking method, skin eaten",24140210,FNDDS
100619,2341407,"Chicken drumstick, NS as to cooking method, skin not eaten",24140220,FNDDS
100620,2341408,"Chicken drumstick, baked, broiled, or roasted, skin eaten, from raw",24142300,FNDDS
100621,2341409,"Chicken drumstick, baked, broiled, or roasted, skin not eaten, from raw",24142301,FNDDS
100622,2341410,"Chicken drumstick, baked or broiled, skin eaten, from pre-cooked",24142310,FNDDS
100623,2341411,"Chicken drumstick, baked or broiled, skin not eaten, from pre-cooked",24142311,FNDDS
100624,2341412,"Chicken drumstick, baked or broiled, skin eaten, from fast food / restaurant",24142320,FNDDS
100625,2341413,"Chicken drumstick, baked or broiled, skin not eaten, from fast food / restaurant",24142321,FNDDS
100626,2341414,"Chicken drumstick, rotisserie, skin eaten",24142400,FNDDS
100627,2341415,"Chicken drumstick, rotisserie, skin not eaten",24142401,FNDDS
100628,2341416,"Chicken drumstick, grilled without sauce, skin eaten",24142500,FNDDS
100629,2341417,"Chicken drumstick, grilled without sauce, skin not eaten",24142501,FNDDS
100630,2341418,"Chicken drumstick, grilled with sauce, skin eaten",24142510,FNDDS
100631,2341419,"Chicken drumstick, grilled with sauce, skin not eaten",24142511,FNDDS
100632,2341420,"Chicken drumstick, stewed, skin eaten",24143210,FNDDS
100633,2341421,"Chicken drumstick, stewed, skin not eaten",24143220,FNDDS
100634,2341422,"Chicken drumstick, sauteed, skin eaten",24144300,FNDDS
100635,2341423,"Chicken drumstick, sauteed, skin not eaten",24144301,FNDDS
100636,2341424,"Chicken drumstick, fried, coated, skin / coating eaten, from raw",24147300,FNDDS
100637,2341425,"Chicken drumstick, fried, coated, skin / coating not eaten, from raw",24147301,FNDDS
100638,2341426,"Chicken drumstick, fried, coated, prepared skinless, coating eaten, from raw",24147302,FNDDS
100639,2341427,"Chicken drumstick, fried, coated, skin / coating eaten, from pre-cooked",24147310,FNDDS
100640,2341428,"Chicken drumstick, fried, coated, skin / coating not eaten, from pre-cooked",24147311,FNDDS
100641,2341429,"Chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant",24147320,FNDDS
100642,2341430,"Chicken drumstick, fried, coated, skin / coating not eaten, from fast food / restaurant",24147321,FNDDS
100643,2341431,"Chicken drumstick, baked, coated, skin / coating eaten",24147400,FNDDS
100644,2341432,"Chicken drumstick, baked, coated, skin / coating not eaten",24147401,FNDDS
100645,2341433,"Chicken thigh, NS as to cooking method, skin eaten",24150210,FNDDS
100646,2341434,"Chicken thigh, NS as to cooking method, skin not eaten",24150220,FNDDS
100647,2341435,"Chicken thigh, baked, broiled, or roasted, skin eaten, from raw",24152230,FNDDS
100648,2341436,"Chicken thigh, baked, broiled, or roasted, skin not eaten, from raw",24152231,FNDDS
100649,2341437,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked",24152240,FNDDS
100650,2341438,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked",24152241,FNDDS
100651,2341439,"Chicken thigh, baked or broiled, skin eaten, from fast food / restaurant",24152250,FNDDS
100652,2341440,"Chicken thigh, baked or broiled, skin not eaten, from fast food / restaurant",24152251,FNDDS
100653,2341441,"Chicken thigh, rotisserie, skin eaten",24152300,FNDDS
100654,2341442,"Chicken thigh, rotisserie, skin not eaten",24152301,FNDDS
