thalos_id,calories,protein,fat,carbs
110938,350,11.91,5.46,75.27
110939,333,7.41,3.7,84
110940,399,6.7,4.9,83.3
110941,400,7.1,5,82.8
110942,74,0.75,0.3,19.18
110943,53,0.4,0.1,13.99
110944,69,0.39,0.1,17.95
110945,88,0.38,0.1,22.9
110946,107,0.38,0.1,27.86
110947,45,0.4,0.07,11.63
110948,57,0.4,0.07,14.93
110949,73,0.39,0.07,18.91
110950,88,0.39,0.07,22.89
110951,44,0.88,0.58,10.18
110952,73,0.65,0.2,18.75
110953,349,14.26,0.39,77.06
110954,32,0.63,0.1,8.08
110955,32,0.63,0.1,8.19
110956,36,0.58,0.1,9.15
110957,37,0.7,0.09,9.21
110958,60,0.56,0.1,15.44
110959,39,0.51,0.68,7.74
110960,39,0.5,0.1,9.2
110961,57,0.81,0.47,13.93
110962,60,0.37,0.13,14.77
110963,60,0.37,0.13,14.77
110964,53,1.9,0.7,11.2
110965,68,2.55,0.95,14.32
110966,69,0.58,0.6,17.36
110967,195,28.33,8.76,0.82
110968,206,28.24,9.97,0.88
110969,179,28.48,6.95,0.74
110970,143,22.61,5.84,0
110971,165,30.78,4.68,0
110972,170,29.12,5.92,0
110973,165,29.35,5.25,0
110974,128,23.04,3.98,0
110975,246,24.66,15.7,1.53
110976,259,24.24,17.21,1.81
110977,226,25.28,13.43,1.1
110978,180,19.7,10.6,1.51
110979,178,28.15,7.31,0
110980,188,28,8.42,0
110981,164,28.37,5.65,0
110982,242,26,15,0.8
110983,179,20.1,10.9,0
110984,239,27.4,14.1,0.6
110985,253,26.8,15.9,0.6
110986,219,28.3,11.6,0.4
110987,199,20.8,12.6,0.6
110988,170,21.6,9.3,0
110989,239,17.72,18.12,0
110990,208,28.66,10.34,0
110991,184,29.67,7.26,0
110992,198,29.06,9.11,0
110993,205,21.13,13.36,0
110994,202,34.51,7.05,0
110995,125,20.92,4.62,0
110996,131,20.46,5.41,0
110997,208,32.08,8.89,0
110998,194,30.75,7.92,0
110999,142,20.53,6.67,0
111000,226,33.22,10.3,0
111001,154,21.3,7.69,0
111002,179,31.29,6,0
111003,560,7.9,57.22,3.39
111004,602,6.97,63.78,0.01
111005,157,27.28,5.27,0
111006,178,27.51,7.58,0
111007,119,21.23,3.68,0.23
111008,196,29.87,8.46,0
111009,155,21.83,7.56,0
111010,197,27.23,9.74,0.09
111011,731,6.5,78.3,0
111012,685,8.5,72.38,0
111013,318,12.53,29.79,0
111014,303,11.51,28.6,0
111015,200,29.37,9.01,0.27
111016,103,19,2.98,0
111017,77,14.86,1.98,0
111018,228,31.3,11.37,0
111019,159,21.29,8.22,0
111020,252,29.92,14.74,0
111021,181,19.38,11.45,0
111022,286,27.79,19.45,0.03
111023,225,18.22,16.31,1.26
111024,177,20.57,10.55,0
111025,196,29.82,8.5,0.07
111026,147,20.61,7.2,0
111027,197,29.79,8.68,0
111028,252,18.49,19.53,0.6
111029,202,29.26,9.35,0.27
111030,146,21.04,6.88,0
111031,152,20.85,7,0
111032,121,21.98,3,0
111033,153,26.36,4.46,0
111034,144,26.03,3.65,0
111035,154,27.58,4.06,0
111036,228,34.22,9.02,0
111037,155,22.78,6.43,0
111038,206,29.01,9.1,0
111039,187,29.51,6.72,0
111040,201,29.16,8.45,0
111041,119,22.31,2.62,0
111042,129,23.13,3.37,0
111043,128,22.18,3.66,0
111044,195,29.58,7.63,0
111045,129,21.34,4.21,0
111046,126,21.07,3.95,0
111047,130,20.76,4.55,0
111048,122,21.38,3.35,0
111049,278,18.12,22.15,0.12
111050,276,17.77,22.21,0
111051,298,28.66,19.47,0
111052,402,10.72,6.1,76.04
111053,377,22.35,8.99,51.66
111054,463,5.88,20.78,64.69
111055,381,22.5,7.87,55.13
111056,415,3.78,11.95,73.01
111057,386,21.91,10.79,50.3
111058,363,14.15,3.11,69.63
111059,325,6.21,9.27,57.87
111060,386,16.19,8.92,60.21
111061,385,26.5,7.35,53.15
111062,535,8.38,30.22,57.26
111063,531,2.28,29.59,63.84
111064,497,6.62,22.33,67.38
111065,393,17.88,9.23,59.58
111066,412,5.55,12.5,69.4
111067,451,7.17,17.5,66.27
111068,457,11.79,15.2,68.26
111069,455,8.6,20,60.13
111070,389,5,10,69.82
111071,451,12.34,15.14,66.36
111072,403,9.38,10.93,66.72
111073,515,1.34,25.91,69.23
111074,415,5.71,11.43,72.27
111075,480,7.52,20.42,64.96
111076,384,8.2,2.8,81.5
111077,467,7.05,17.64,70.07
111078,432,14.11,14.11,62.2
111079,412,30.34,15.17,38.4
111080,415,28,12,48.73
111081,426,7.14,17.86,59.09
111082,416,10,5,82.64
111083,5,0,0,1.38
111084,383,0.6,0.1,97.3
111085,164,0.1,0.02,15.85
111086,44,0,0,11.25
111087,5,0,0,1.25
111088,385,66.67,5.13,17.95
111089,371,0,0.3,41.6
111090,138,5.38,5.38,17.29
111091,61,6.59,3.38,0.85
111092,57,3.32,1.93,7.74
111093,448,8.13,13.34,73.92
111094,38,0.68,0.06,9.2
111095,433,27.87,13.46,50
111096,62,0.83,0.83,12.83
111097,160,0.2,0,13.69
111098,359,58.14,1.16,29.07
111099,21,0.21,0,5.42
111100,45,0,0,12.5
111101,352,78.13,1.56,6.25
111102,388,55.56,5.56,28.89
111103,372,0,0,92.96
111104,0,0,0,0
111105,49,3.25,0.17,8.64
111106,83,0.07,0,2.72
111107,37,1.22,0,7.76
111108,21,0.83,1.46,1.25
111109,0,0,0,0
111110,50,0,0,13.75
111111,85,0.07,0,2.61
111112,85,0.07,0,2.79
111113,88,0.07,0,2.86
111114,85,0.07,0,2.68
111115,83,0.07,0,3.01
111116,80,0.07,0,3.31
111117,82,0.07,0,2.27
111118,29,0.04,0.01,7.47
111119,76,0.07,0,3.48
111120,51,0,0,13.3
111121,80,0.07,0,3.74
111122,81,0.07,0,2.05
111123,112,0.07,0,13.39
111124,43,0,0,11.2
111125,0,0.1,0,0
111126,41,0.09,0,10.42
111127,40,0.05,0.02,10.14
111128,0,0.1,0,0
111129,86,0.07,0,3.69
111130,41,0,0.1,10.4
111131,43,0.46,0,10.23
111132,0,0,0,0.83
111133,38,0,0,8.75
111134,57,0,0,14.55
111135,52,0,0.34,12.25
111136,2,0.1,0,0.1
111137,196,0.22,0.7,49.89
111138,40,0.07,0.04,10.42
111139,2,0.1,0,0.1
111140,86,3.67,3.21,10.67
111141,428,14.29,9.52,71.21
111142,88,3.86,3.62,10.23
111143,372,0,0,92.96
111144,51,0.3,0.1,12.7
111145,47,0.2,0.1,11.6
111146,50,1.3,0,11.8
111147,148,3.37,6.52,19.59
111148,1,0,0,0.3
111149,338,3.3,0.6,85.4
111150,401,0.12,0.73,98.55
111151,315,20.21,0,58.66
111152,2,0.02,0,0.44
111153,1,0,0,0.2
111154,0,0,0,0
111155,0,0,0,0
111156,386,0,0,98.94
111157,49,0,0,12.65
111158,217,3.6,0,85.9
111159,235,7.7,1.8,46
111160,237,1.9,11,34
111161,316,3,16.1,42.6
111162,222,5.7,2.5,46.6
111163,325,8.7,7.1,55.6
111164,283,5.4,1.2,61
111165,404,4.7,5.5,84.1
111166,460,3.02,22.55,61.23
111167,400,4.67,12.05,68.16
111168,431,4.5,14.99,69.44
111169,430,4.41,17.11,64.78
111170,420,3.5,14.43,69.12
111171,406,4.27,11.83,70.55
111172,468,5.17,17.55,72.23
111173,480,9,24.28,58.48
111174,400,4.35,13.26,65.92
111175,390,13.3,5.1,72.7
111176,465,7.1,16.6,71.8
111177,418,5.6,10.3,75.6
111178,548,8,32.8,55.2
111179,492,7.23,23.21,63.51
111180,236,6.4,2.79,47.07
111181,450,3.82,21.26,60.75
111182,243,8.59,2.88,46.35
111183,357,9.53,1.24,76.85
111184,147,3.09,0.85,31.33
111185,200,4.21,1.7,40.75
111186,179,3.2,1,38.05
111187,305,11.33,20.73,19.06
111188,233,10.64,14.08,16.37
111189,300,11.93,14.93,30.56
111190,289,12.92,16.4,22.5
111191,261,12.45,14.95,18.98
111192,308,12.09,21.78,15.9
111193,212,13.84,16.18,2.08
111194,272,2.58,17.04,28.88
111195,163,4.24,4.86,26.36
111196,196,4.71,5.98,31.81
111197,180,3.57,5.46,30.17
111198,191,11.52,7.47,19.52
111199,180,7.03,6.8,23.37
111200,280,12.86,11.38,31.55
111201,298,11.97,14.21,30.49
111202,243,10.9,10.72,25.62
111203,257,10.8,8.97,33.24
111204,265,10.76,9.83,33.48
111205,260,11.53,9.25,32.74
111206,275,11.97,11.86,30.04
111207,240,10.27,10.21,26.69
111208,295,12.29,15.66,26.26
111209,265,12.93,10.81,29.03
111210,309,16.23,16.99,22.85
111211,275,11.98,10.42,33.42
111212,276,10.85,11.25,32.85
111213,266,11.39,9.69,33.33
111214,271,10.81,10.54,33.17
111215,302,12.85,13.95,31.2
111216,282,11.74,11.91,31.98
111217,287,11.49,12.58,31.84
111218,302,15.79,19.81,15.09
111219,271,2.48,16.3,28.56
111220,228,6,5.84,38.27
111221,272,12.03,13.19,26.19
111222,188,3.58,4.89,33.36
111223,186,4.14,5.91,30.05
111224,177,4.02,6.46,26.82
111225,165,3.97,5.66,25.55
111226,273,10.43,13.21,27.97
111227,240,11.08,8.46,30.95
111228,228,13.64,9.66,21.67
111229,333,12.66,21.06,24.52
111230,285,7.56,15.23,29.48
111231,294,7.81,12.5,37.55
111232,272,4.05,8.06,46.08
111233,81,10.28,3.14,3.64
111234,90,2.47,1.13,17.67
111235,243,12.47,7.62,31.08
111236,308,12.09,21.78,15.9
111237,376,13.73,25.45,23
111238,226,11.34,12.37,17.33
111239,259,12.17,13.3,22.69
111240,282,16.24,16.18,17.97
111241,272,16.96,16.22,14.43
111242,271,19.22,13.95,17.25
111243,295,12.98,16.97,22.64
111244,282,15.95,14.07,22.99
111245,182,4.02,6.46,26.82
111246,82,3.38,2.46,11.52
111247,235,8.9,8.6,30.4
111248,270,9.16,15,24.69
111249,77,2.48,1.45,13.64
111250,97,3.24,3.41,13.26
111251,99,4.41,5.53,7.85
111252,204,5.11,11.85,19.21
111253,164,8.73,10.24,9.27
111254,130,6.54,5.33,13.84
111255,124,6.63,4.42,14.39
111256,239,7.26,9.61,30.84
111257,221,7.07,6.3,34.01
111258,134,5.98,5.99,13.96
111259,128,6.97,3.89,16.32
111260,126,5.65,1.56,22.46
111261,379,13.86,4.82,70.12
111262,190,4.89,8.28,23.93
111263,149,5.6,6.41,17.28
111264,157,1.96,9.4,16.18
111265,168,13.19,4.42,18.74
111266,250,8.57,12.02,26.96
111267,240,14.62,13.58,14.86
111268,356,10.64,1.04,76.08
111269,136,2.65,3.45,23.54
111270,130,21.39,4.97,0
111271,214,20.49,14.06,0
111272,289,24.6,20.36,0
111273,215,20.28,14.19,0
111274,281,25.18,19.22,0
111275,133,21.41,4.66,0
111276,181,26.07,7.68,0
111277,142,20.93,5.79,0
111278,143,20.39,6.12,0
111279,184,26.07,8.11,0
111280,166,19.38,9.22,0
111281,212,25.29,11.52,0
111282,150,20.74,6.85,0
111283,188,26.88,8.13,0
111284,137,20.98,5.21,0
111285,166,28.01,5.17,0
111286,144,20.54,6.22,0
111287,177,26.22,7.2,0
111288,129,21.69,4,0
111289,222,24.93,12.79,0
111290,143,20.93,5.89,0
111291,177,27.12,6.78,0
111292,142,21.59,5.53,0
111293,202,28.72,9.68,0
111294,234,29.99,12.69,0
111295,164,21.17,8.82,0
111296,242,29.56,13.72,0
111297,206,18.74,14.53,0.19
111298,291,27.03,20.28,0
111299,212,18.47,15.26,0.17
111300,268,28.65,17.1,0
111301,162,21.44,8.5,0
111302,191,29.18,8.31,0
111303,142,22.46,5.78,0
111304,299,28.36,20.57,0
111305,221,19.71,15.73,0.2
111306,313,22.71,24.7,0
111307,304,23.19,23.47,0
111308,309,22.9,24.2,0
111309,307,23.53,23.61,0
111310,248,18.44,19.34,0
111311,303,22.92,23.52,0
111312,273,24.83,19.25,0
111313,291,23.69,21.81,0
111314,253,18.39,19.95,0
111315,230,19.55,16.9,0
111316,245,29.36,14.2,0
111317,253,28.9,15.3,0
111318,292,27.06,20.47,0
111319,300,26.46,21.62,0
111320,281,27.95,18.75,0
111321,232,17.98,17.59,0.35
111322,248,26.29,15.9,0
111323,228,19.26,16.71,0.12
111324,241,18.69,18.43,0.2
111325,208,20.12,14.14,0
111326,336,15.75,29.89,0.9
111327,305,16.75,26.23,0.6
111328,173,28.97,6.37,0
111329,132,23.03,4.4,0
111330,128,21.44,4.68,0
111331,717,0.85,81.11,0.06
111332,731,0.49,78.3,0
111333,876,0.28,99.48,0
111334,376,25.18,29.2,3.06
111335,403,22.87,33.31,3.37
111336,387,23.37,30.6,4.78
111337,394,23.76,32.11,2.57
111338,72,12.39,1.02,2.72
111339,350,6.15,34.44,5.52
111340,357,24.99,28.57,1.43
111341,265,14.21,21.49,3.88
111342,296,15.53,25.6,0.81
111343,307,13.87,22.82,10.95
111344,196,13.61,14.84,0.83
111345,155,12.58,10.61,1.12
111346,615,48.17,43.95,2.38
111347,351,76.92,0.04,4.17
111348,376,82.4,0.04,4.47
111349,669,33.63,59.13,0.66
111350,444,55.5,13,21.8
111351,717,0.85,81.11,0.06
111352,415,37.86,27.34,3.41
111353,35,3.37,0.18,4.86
111354,364,21.58,29.84,0.12
111355,92,7.75,1.47,11.91
111356,264,18.52,21.08,0
111357,275,14.07,22.93,1.77
111358,356,22.6,25,4.13
111359,374,21.56,29.68,5.56
111360,173,24.35,7,1.91
111361,398,24.35,32.62,1.91
111362,42,3.37,0.97,4.99
111363,181,7,14.1,7
111364,136,3.5,10.6,7.1
111365,74,3.1,0,15.6
111366,43,3.86,0.18,7.5
111367,215,16.3,9.5,16.2
111368,148,22.7,1,11.7
111369,303,16.3,22,9.8
111370,222,19.6,10.6,11.8
111371,78,2.99,1.9,12.13
111372,105,4.86,1.41,18.6
111373,265,20,20,1.37
111374,251,0.69,13.5,35.07
111375,496,26.32,26.71,38.42
111376,240,17.6,14.1,10.6
111377,99,3.98,1.15,18.64
111378,102,4.37,1.08,19.05
111379,95,4.4,0.2,19
111380,411,45.71,17.14,18.5
111381,396,50,12,22
111382,315,6.84,7.35,55.35
111383,48,10,0,2
111384,86,4.93,1.25,13.8
111385,104,4.4,0.8,19.7
111386,222,4.1,13,22.2
111387,331,4.1,24.1,24.5
111388,133,4.41,0,28.86
111389,0,0,0,0
111390,21,0,0,0.93
111391,101,5.56,1.68,24.45
111392,288,0.06,0.06,12.65
111393,48,1.18,0.69,11.29
111394,131,3.31,5.86,20.7
111395,70,3.75,0.94,14.89
111396,44,3.29,0.73,8.41
111397,335,10.82,7.3,56.56
111398,416,5.55,9.72,74.72
111399,347,0,0.02,86.68
111400,81,12.03,2.52,2.43
111401,97,11.3,3.8,3.7
111402,94,14.07,3.41,0.85
111403,112,15.2,5.2,0
111404,130,13.7,7.9,0.1
111405,188,13.7,14.2,1.4
111406,330,0.82,2.24,76.61
111407,184,13.4,14.6,1.1
111408,64,1.1,0,14.82
111409,48,2.1,0.8,8
111410,77,4.2,2.1,10
111411,61,2.36,1.47,9.45
111412,59,2.5,1.1,9.4
111413,68,2.57,1.37,11.42
111414,75,5.3,1,10.8
111415,77,2.21,3.6,8.84
111416,77,2.21,3.6,8.84
111417,50,1.6,1.7,7.2
111418,78,5.2,3.7,6.4
111419,59,2.47,1.73,8.42
111420,63,2,2.5,7.9
111421,56,2.37,0.92,9.57
111422,48,2.32,0.9,7.62
111423,53,1.72,1.74,7.55
111424,67,3.14,2.11,8.95
111425,62,2.2,1.9,9
111426,34,1.3,0.1,7.7
111427,26,0.8,0.1,6
111428,32,0.8,0.2,7.2
111429,52,1,0.1,11.73
111430,396,10.94,6.42,73.57
111431,50,2,0.6,9.26
111432,50,0.19,0.36,11.56
111433,41,0.2,0.2,10.8
111434,53,2.04,1.12,8.66
111435,41,1.2,0.1,9.5
111436,36,1,0.5,8.25
111437,57,2.5,1.9,7.3
111438,62,2.6,0.9,10.9
111439,59,3.4,2.5,5.7
111440,29,0,0,7.35
111441,380,14.29,4,71.82
111442,74,2.51,2.17,11.04
111443,71,1.64,4.1,6.93
111444,514,10.5,27,57.2
111445,68,1.51,3.5,7.6
111446,68,1.5,3.5,7.61
111447,485,12,21,61.97
111448,69,1.84,3.7,7
111449,111,8.7,3.8,11.6
111450,96,4.14,3.38,12.3
111451,86,3.82,3.46,10
111452,116,5,4.1,15.3
111453,115,5,3.6,15.9
111454,112,6.9,3.9,13.4
111455,86,3.57,3.32,10.49
111456,127,2.79,6.5,14.2
111457,509,11.3,26.1,57.32
111458,131,2.76,7.16,14.24
111459,517,14,28,52.2
111460,67,1.86,3.7,6.54
111461,63,1.64,3.5,6.11
111462,66,1.61,3.59,6.7
111463,128,3.13,6.98,13.21
111464,517,12.6,28.09,53.57
111465,68,1.84,3.5,7.2
111466,512,12.7,27,54.6
111467,522,10.89,28.87,54.73
111468,67,1.63,3.4,7.58
111469,64,1.64,3.5,6.47
111470,64,1.6,3.28,7.13
111471,99,2.8,4.7,11.28
111472,502,12.5,25.5,55.7
111473,480,15.6,21,57.1
111474,67,2.14,2.91,8.08
111475,524,12,28,56
111476,63,1.8,3.5,6.09
111477,126,3.6,7,12.18
111478,508,13.6,27.2,52.2
111479,128,2.73,6.95,13.64
111480,520,11.13,28.14,55.67
111481,66,1.36,3.7,6.77
111482,522,10.89,28.87,54.73
111483,484,1.37,51.1,4.77
111484,884,0,100,0
111485,900,0,99.8,0
111486,884,0,100,0
111487,900,0,100,0
111488,900,0,100,0
111489,884,0,100,0
111490,884,0,100,0
111491,884,0,100,0
111492,900,0,99.8,0
111493,900,0,99.8,0
111494,884,0,100,0
111495,884,0,100,0
111496,884,0,100,0
111497,884,0,100,0
111498,902,0,100,0
111499,902,0,100,0
111500,884,0,100,0
111501,362,1,40,1
111502,499,3.3,55.1,0
111503,533,0.17,59.81,0.86
111504,526,0.6,59.17,0
111505,884,0,99.97,0
111506,717,0.16,80.71,0.7
111507,330,2,35,2
111508,717,0.16,80.71,0.7
111509,628,0.26,70.22,1.53
111510,401,0.27,44.46,0
111511,47,0.97,0.87,8.75
111512,119,0.25,1.92,26.51
111513,430,1.32,44.54,5.9
111514,196,1.25,12.42,21.33
111515,238,0.37,22.22,9.23
111516,884,0,100,0
111517,884,0,100,0
111518,884,0,100,0
111519,884,0,100,0
111520,628,0,71,0
111521,884,0,100,0
111522,884,0,100,0
111523,884,0,100,0
111524,884,0,100,0
111525,884,0,100,0
111526,714,1.9,80.2,0
111527,884,0,100,0
111528,884,0,100,0
111529,158,0,17.1,0
111530,47,0,2.1,7.1
111531,605,0.13,70.95,0.16
111532,245,26.96,13.72,1.63
111533,191,23.35,10.15,0
111534,204,25.32,10.64,0
111535,116,19.41,3.71,0
111536,273,21.77,16.17,8.72
111537,254,26.84,14.43,2.5
111538,184,24.03,8.99,0
111539,220,24.17,12.92,0
111540,120,19.16,4.22,0
111541,330,19.82,23.52,8.7
111542,332,24.01,23.61,4.24
111543,247,19.61,18.1,0
111544,154,17.55,8.78,0
111545,262,26.75,14.98,3.18
111546,232,23.26,14.71,0
111547,232,23.26,14.74,0
111548,121,19.66,4.12,0
111549,324,19.87,21.81,10.94
111550,321,26.11,22.16,2.39
111551,254,23.79,16.87,0
111552,249,22.78,16.82,0
111553,126,21.97,3.54,0
111554,220,23.96,13.07,0.05
111555,133,24.31,4.02,0
111556,223,23.97,13.39,0
111557,111,20.33,2.7,0
111558,153,27.13,4.07,0
111559,113,18.74,3.61,0
111560,178,23.25,8.75,0
111561,251,17.48,19.52,0.19
111562,168,17.89,9.21,2.13
111563,194,25.73,9.3,0.11
111564,137,23.1,4.21,0
111565,213,33.04,7.98,0
111566,234,18.77,17.07,0
111567,229,28.96,11.65,0
111568,0,0,0,0
111569,65,3.3,3.3,5.6
111570,329,25,2.6,51.4
111571,29,2.19,0.23,4.51
111572,172,0.1,0.5,42.9
111573,49,0.03,0.14,12.21
111574,201,0.05,0,51.45
111575,47,0.01,0,11.81
111576,0,0,0,0
111577,0,0,0,0
111578,0,0,0,0
111579,0,0,0,0.03
111580,388,0,1.23,94.11
111581,26,0,0,6.43
111582,84,0.1,0.1,21.4
111583,149,0,0.03,13.17
111584,275,0,0,0
111585,295,0,0,0
111586,308,0.1,0.3,32.2
111587,192,0.22,0.69,48.86
111588,43,0.05,0.15,10.81
111589,217,24.58,12.37,0
111590,195,16.39,13.88,0
111591,87,18.99,0.64,0
111592,85,17.66,1.06,0
111593,158,20.07,7.89,0
111594,139,19.29,6.3,0
111595,158,23.59,6.32,0
111596,148,20.53,6.73,0
111597,76,14.48,1.52,0
111598,79,16.64,0.91,0
111599,91,19.39,0.92,0
111600,117,24.86,1.18,0
111601,88,19.26,0.69,0
111602,111,23.48,1.18,0
111603,164,18.48,9.47,0
111604,211,23.69,12.14,0
111605,90,18.36,1.34,0
111606,257,17.65,20.14,0
111607,142,19.84,6.34,0
111608,117,18.28,4.32,0
111609,179,19.93,10.43,0
111610,120,20.14,3.77,0
111611,129,19.68,4.97,0
111612,131,22.25,4.69,0
111613,156,26.48,5.57,0
111614,167,23.59,7.39,0
111615,124,23.63,2.56,0
111616,104,16.74,3.61,0
111617,197,16.93,13.77,0
111618,130,20.98,4.51,0
111619,100,20.51,1.34,0
111620,128,26.3,1.72,0
111621,123,18.51,4.9,0
111622,105,16.14,4.04,0
111623,99,15.18,0.9,6.85
111624,144,19.66,6.65,0
111625,172,23.45,7.93,0
111626,96,17.5,2.31,0
111627,144,23.33,4.9,0
111628,184,29.91,6.28,0
111629,198,29.13,8.21,0
111630,86,19.44,0.96,0
111631,95,16.05,2.95,0
111632,134,19.09,5.86,0
111633,108,23.4,0.93,0
111634,90,18.31,1.31,0
111635,105,18.47,2.85,0
111636,160,21.27,7.67,0
111637,178,24.3,8.23,0
111638,141,19.94,6.18,0
111639,168,23.8,7.38,0
111640,139,23.45,4.3,0
111641,130,26.3,1.2,1.7
111642,212,12.69,11.72,13.96
111643,189,11.97,10.43,11.85
111644,158,26.33,5.87,0
111645,136,24.62,4.21,0
111646,76,17.17,0.82,0
111647,86.6164,19.42,0.9946,0
111648,329,19.87,0.53,62.9
111649,128,7.52,0.1,24.77
111650,237,3.8,0.03,55.01
111651,260,3.29,0.12,60.72
111652,155,5.54,5.15,21.63
111653,105,4.52,0.89,21.57
111654,94,5.15,0.93,18.69
111655,341,21.6,1.42,62.36
111656,132,8.86,0.54,23.71
111657,136,9.34,0.46,24.46
111658,83,5.54,0.28,15.12
111659,343,18.81,2.02,64.11
111660,129,7.05,0.76,24.02
111661,127,8.67,0.5,22.8
111662,84,5.22,0.6,14.5
111663,330,24.37,0.25,59.8
111664,124,9.13,0.09,22.41
111665,337,22.53,1.06,61.29
111666,337,22.33,1.5,60.75
111667,140,8.23,0.62,26.05
111668,113,7.53,0.43,20.45
111669,343,20.96,1.13,64.19
111670,336,21.11,1.18,62.25
111671,142,8.97,0.64,25.81
111672,345,22,2.6,60.7
111673,144,9.16,1.08,25.28
111674,110,7.6,0.4,19.65
111675,71,5.47,0.22,12.41
111676,222,4.62,0.65,88.88
111677,378,20.47,6.04,62.95
111678,164,8.86,2.59,27.42
111679,336,23.52,1.26,60.03
111680,116,7.73,0.53,20.76
111681,77,4.74,0.55,13.63
111682,83,2.74,1.6,16.53
111683,98,10.1,5.2,2.6
111684,84,8.9,4.4,2.3
111685,47,4.8,2.5,1.4
111686,45,2.94,1.99,3.45
111687,30,2.38,0.77,3.51
111688,47,2.1,0.64,8.24
111689,34,2.62,0.85,3.85
111690,43,1.65,0.62,7.2
111691,58,2.06,1.44,9.47
111692,29,2.47,0.82,3.29
111693,33,2.47,0.82,4.12
111694,49,2.06,0.62,9.05
111695,53,2.47,1.65,7.82
111696,74,2.46,1.64,12.3
111697,53,2.47,1.44,7.82
111698,58,2.06,1.44,9.05
111699,88,2.35,1.18,17.65
111700,94,2.35,1.18,18.82
111701,88,2.35,1.18,17.06
111702,88,2.35,1.18,17.06
111703,133,0,6.67,20
111704,70,8.76,3.5,0.74
111705,43,8.21,1.1,0
111706,92,10.18,4.9,1.82
111707,43,4.82,2.4,0.58
111708,59,6.38,2.71,2.19
111709,85,10.92,4.19,0.97
111710,128,7.52,0.1,24.77
111711,118,8.33,0.45,21.09
111712,114,7.37,0.39,21.02
111713,127,8.67,0.5,22.8
111714,124,9.13,0.09,22.41
111715,140,8.23,0.62,26.05
111716,149,9.06,0.49,27.91
111717,143,9.01,0.65,26.22
111718,117,7.04,0.97,20.77
111719,110,7.6,0.4,19.65
111720,164,8.86,2.59,27.42
111721,139,7.05,2.77,22.53
111722,138,7.04,2.47,22.87
111723,115,7.8,0.38,20.88
111724,126,8.04,0.38,23.31
111725,116,15.57,2.92,9.29
111726,117,7.81,0.55,20.96
111727,587,24.35,49.66,21.26
111728,579,28.01,49.04,17.45
111729,589,27.04,51.24,16.3
111730,578,25.87,48.62,19.86
111731,142,19.98,6.88,0
111732,199,29.31,8.24,0
111733,240,18.12,18.52,0.13
111734,253,22.06,18.29,0.04
111735,285,34.06,15.5,0
111736,144,19.35,6.77,0
111737,231,30.1,11.39,0
111738,112,20.2,2.87,0
111739,211,36.16,6.33,0
111740,238,27.29,9.18,9.91
111741,211,31.75,8.35,0
111742,160,27.7,4.65,0
111743,150,28.07,3.39,0
111744,177,20.07,10.07,0.07
111745,284,30.19,17.21,0
111746,217,24.8,12.32,0
111747,114,21.85,2.9,0
111748,228,23.96,13.96,0
111749,120,19.97,3.89,0
111750,218,34.44,7.81,0
111751,177,25.76,7.44,0
111752,199,33.68,6.1,0
111753,170,25.81,6.62,0
111754,132,19.34,5.44,0
111755,236,33.63,10.24,0
111756,148,18.72,7.61,0.03
111757,225,31.26,10.09,0
111758,186,25.15,8.67,0
111759,110,19.6,2.88,0
111760,198,32.66,6.48,0
111761,110,20.2,2.59,0
111762,204,33.96,6.51,0
111763,168,26.32,6.22,0
111764,109,20.27,2.5,0
111765,150,29.45,2.67,0
111766,161,20.1,8.3,0
111767,259,32.42,13.39,0
111768,179,25.45,8.62,0
111769,188,30.66,6.32,0
111770,509,9.91,52.17,0
111771,201,19.6,13.1,1.15
111772,109,21.62,1.84,0
111773,143,28.44,2.42,0
111774,127,22.63,3.36,0
111775,167,29.77,4.42,0
111776,120,22.96,2.42,0
111777,247,15.3,19.87,0.73
111778,209,11.42,16.05,4.68
111779,158,18.01,17.56,4.05
111780,296,13.63,25.1,3.78
111781,153,22.9,6.1,0
111782,273,12,22.91,3.93
111783,315,11.69,28.1,2.97
111784,107,16.85,4.04,0.7
111785,164,16.6,8.8,3.63
111786,263,16.28,20.68,1.84
111787,216,8.68,15.53,10.64
111788,307,11.1,27.7,3.2
111789,172,19.03,10.44,0.44
111790,304,15.2,25.6,2.1
111791,326,14.1,28.5,2.2
111792,196,23.89,10.44,0
111793,272,11.33,22.73,5.61
111794,336,10.31,30.61,4.19
111795,98,17.4,1.86,2.92
111796,277,9.72,24.18,5.02
111797,392,13.46,37.25,0.69
111798,337,12.45,29.68,5.03
111799,333,12.36,29.43,4.78
111800,325,10.84,29.63,3.72
111801,183,21.43,4.46,14.25
111802,141,18.52,2.71,10.7
111803,271,9.41,22.35,8.13
111804,284,10.71,26.79,0.11
111805,372,12.4,6.6,73.2
111806,397,4.8,4.1,85.7
111807,331,6.37,4.06,83.68
111808,383,6.69,1.26,86.22
111809,328,9.9,2.1,80.5
111810,394,6.01,2.93,86.63
111811,381,6.41,3.44,83.85
111812,374,9.98,4.43,77.74
111813,421,10.55,11.62,73.65
111814,395,10.71,5.36,75.96
111815,373,8.5,2.9,83.6
111816,385,3.32,0.35,90.59
111817,382,29.1,10.7,49.6
111818,74,1.58,0.49,15.95
111819,363,8.98,5.46,72.96
111820,340,9.93,1.73,75.39
111821,370,6.3,0.5,82.4
